Node Number	X Location (m)	Y Location (m)	Z Location (m)	
7588	1,357	3,9044e-002	8,0001e-002	
7595	2,4604	6,5459e-002	8,0001e-002	
7596	2,4533	4,713e-002	8,0001e-002	
7597	2,4714	4,8957e-002	8,0001e-002	
7601	1,3423	8,163e-002	7,4001e-002	
7602	1,3311	9,1388e-002	7,4001e-002	
7603	1,3481	9,9252e-002	7,4001e-002	
7604	1,2091	5,8783e-002	7,4001e-002	
7605	1,2295	6,0435e-002	7,4001e-002	
7606	1,2197	4,1666e-002	7,4001e-002	
7613	1,2585	4,6707e-002	7,4001e-002	
7614	1,2484	5,8802e-002	7,4001e-002	
7615	1,2675	6,304e-002	7,4001e-002	
7619	1,061	2,4744e-002	7,4001e-002	
7620	1,0802	3,722e-002	7,4001e-002	
7621	1,0793	2,2873e-002	7,4001e-002	
7622	1,1214	0,10338	7,4001e-002	
7623	1,0965	0,10379	7,4001e-002	
7624	1,1143	0,11713	7,4001e-002	
7625	1,0879	0,12357	3,0652e-002	
7626	1,0954	0,12344	4,9662e-002	
7627	1,0797	0,1237	4,4557e-002	
7634	1,3311	2,9974e-002	7,4001e-002	
7635	1,3197	4,7077e-002	7,4001e-002	
7636	1,3328	5,0924e-002	7,4001e-002	
7640	2,629	-4,7739e-003	1,55e-002	
7641	2,6077	-5,124e-003	1,7967e-002	
7642	2,6079	-5,1207e-003	3,9489e-002	
7646	0,32838	3,4713e-002	7,4001e-002	
7647	0,33997	5,9255e-002	7,4001e-002	
7648	0,34451	4,0565e-002	7,4001e-002	
7667	2,4877	1,8411e-002	8,0001e-002	
7668	2,4776	3,6313e-002	8,0001e-002	
7669	2,4734	1,3865e-002	8,0001e-002	
7673	2,4018	5,9524e-002	8,0001e-002	
7674	2,4108	7,6157e-002	8,0001e-002	
7675	2,3955	8,2338e-002	8,0001e-002	
7679	1,7608	5,0082e-002	7,4001e-002	
7680	1,7751	4,5373e-002	7,4001e-002	
7681	1,7625	2,7195e-002	7,4001e-002	
7682	1,0784	0,10584	7,4001e-002	
7683	1,0562	0,10527	7,4001e-002	
7684	1,0646	0,11795	7,4001e-002	
7688	0,37222	4,4103e-002	7,4001e-002	
7689	0,37404	6,3093e-002	7,4001e-002	
7690	0,38598	4,3946e-002	7,4001e-002	
7691	1,3593	9,8846e-002	8,0001e-002	
7692	1,3548	8,3399e-002	8,0001e-002	
7693	1,3774	9,6103e-002	8,0001e-002	
7703	2,6245	9,8326e-002	5,2368e-002	
7704	2,6179	-6,7402e-003	4,2011e-002	
7705	2,613	0,10055	7,1698e-002	
7706	2,6218	-7,01e-003	6,8641e-002	
7729	2,6121	9,6836e-002	7,8177e-002	
7732	2,5354	-6,3122e-003	6,8001e-002	
739	2,6299	0,10414	6,15e-002	
740	2,6288	0,10425	6,1396e-002	
741	2,6288	0,10425	2,6511e-002	
1157	2,558	0,10542	2,0465e-002	
1158	2,5949	0,10481	4,1791e-002	
1888	2,6288	0,10425	4,2978e-003	
1891	2,6288	0,10425	4,0644e-002	
2891	2,5403	0,10571	1,0233e-002	
2892	2,5314	0,10586	5,1164e-003	
4848	2,6111	0,10455	1,8982e-002	
975	0,195	-3,8757e-002	8,0001e-002	
1013	0,52642	-3,3312e-002	8,0001e-002	
1025	0,47908	-3,409e-002	8,0001e-002	
1026	0,43173	-3,4868e-002	8,0001e-002	
1027	0,38438	-3,5646e-002	8,0001e-002	
1028	0,33704	-3,6423e-002	8,0001e-002	
1029	0,28969	-3,7201e-002	8,0001e-002	
1030	0,24235	-3,7979e-002	8,0001e-002	
1083	0,195	0,125	8,0001e-002	
1084	0,195	2,1824e-003	8,0001e-002	
1085	0,195	4,3122e-002	8,0001e-002	
1086	0,195	8,4061e-002	8,0001e-002	
1144	0,255	0,125	8,0001e-002	
1145	0,225	0,125	8,0001e-002	
1146	0,58816	2,1767e-002	8,0001e-002	
1147	0,54057	3,6515e-002	8,0001e-002	
1148	0,49297	5,1262e-002	8,0001e-002	
1149	0,44538	6,601e-002	8,0001e-002	
1150	0,39778	8,0757e-002	8,0001e-002	
1151	0,35019	9,5505e-002	8,0001e-002	
1152	0,30259	0,11025	8,0001e-002	
1153	0,59021	3,5576e-003	8,0001e-002	
1154	0,59514	1,3331e-002	8,0001e-002	
1155	0,55831	-1,4877e-002	8,0001e-002	
2765	0,50275	-3,3701e-002	8,0001e-002	
2766	0,4554	-3,4479e-002	8,0001e-002	
2767	0,40806	-3,5257e-002	8,0001e-002	
2768	0,36071	-3,6035e-002	8,0001e-002	
2769	0,31337	-3,6812e-002	8,0001e-002	
2770	0,26602	-3,759e-002	8,0001e-002	
2771	0,21867	-3,8368e-002	8,0001e-002	
2772	0,20684	-3,8562e-002	8,0001e-002	
2823	0,195	-1,8287e-002	8,0001e-002	
2824	0,195	-2,8522e-002	8,0001e-002	
2825	0,195	2,2652e-002	8,0001e-002	
2826	0,195	6,3591e-002	8,0001e-002	
2827	0,195	0,10453	8,0001e-002	
2880	0,24	0,125	8,0001e-002	
2881	0,21	0,125	8,0001e-002	
2882	0,56436	2,9141e-002	8,0001e-002	
2883	0,51677	4,3888e-002	8,0001e-002	
2884	0,46917	5,8636e-002	8,0001e-002	
2885	0,42158	7,3384e-002	8,0001e-002	
2886	0,37399	8,8131e-002	8,0001e-002	
2887	0,32639	0,10288	8,0001e-002	
2888	0,2788	0,11763	8,0001e-002	
2889	0,54237	-2,4095e-002	8,0001e-002	
2890	0,57426	-5,6599e-003	8,0001e-002	
4492	0,28625	6,7105e-002	8,0001e-002	
4493	0,36648	2,1462e-002	8,0001e-002	
4494	0,23842	4,2666e-002	8,0001e-002	
4495	0,23772	8,9334e-002	8,0001e-002	
4496	0,41482	1,9063e-002	8,0001e-002	
4497	0,29865	9,1373e-003	8,0001e-002	
4498	0,4681	7,0134e-003	8,0001e-002	
4499	0,25967	-1,1309e-003	8,0001e-002	
4500	0,5216	5,288e-003	8,0001e-002	
4501	0,335	4,9195e-002	8,0001e-002	
4502	0,22468	1,2381e-002	8,0001e-002	
4503	0,37863	-1,1503e-002	8,0001e-002	
4504	0,37665	5,3306e-002	8,0001e-002	
4505	0,34039	-5,0324e-003	8,0001e-002	
981	1,2767	-2,0987e-002	8,0001e-002	
1009	1,1068	-2,3779e-002	8,0001e-002	
1010	1,2342	-2,1685e-002	8,0001e-002	
1011	1,1918	-2,2383e-002	8,0001e-002	
1012	1,1493	-2,3081e-002	8,0001e-002	
1092	1,3445	6,1049e-002	8,0001e-002	
1093	1,3147	-9,0765e-003	8,0001e-002	
1094	1,34	2,1562e-002	8,0001e-002	
1095	1,3354	0,1135	8,0001e-002	
1121	1,34	8,7275e-002	8,0001e-002	
1122	1,055	9,4591e-002	8,0001e-002	
1123	1,0367	5,8433e-002	8,0001e-002	
1124	1,0415	1,8175e-002	8,0001e-002	
1125	1,0678	-1,2678e-002	8,0001e-002	
1126	1,0772	0,11774	8,0001e-002	
1208	1,2923	0,11421	8,0001e-002	
1209	1,2493	0,11491	8,0001e-002	
1210	1,2063	0,11562	8,0001e-002	
1211	1,1632	0,11633	8,0001e-002	
1212	1,1202	0,11704	8,0001e-002	
1213	1,089	6,9087e-002	8,0001e-002	
1214	1,1062	8,7165e-003	8,0001e-002	
1215	1,0755	5,3155e-002	8,0001e-002	
1216	1,0744	3,2286e-002	8,0001e-002	
1217	1,0863	1,5107e-002	8,0001e-002	
1218	1,0976	7,4229e-002	8,0001e-002	
1219	1,1137	7,8849e-002	8,0001e-002	
1220	1,2664	8,1357e-002	8,0001e-002	
1221	1,2282	8,073e-002	8,0001e-002	
1222	1,1901	8,0103e-002	8,0001e-002	
1223	1,1519	7,9476e-002	8,0001e-002	
1224	1,2827	7,727e-002	8,0001e-002	
1225	1,2915	7,2413e-002	8,0001e-002	
1226	1,2762	1,1509e-002	8,0001e-002	
1227	1,2959	1,8549e-002	8,0001e-002	
1228	1,3072	3,611e-002	8,0001e-002	
1229	1,3055	5,6933e-002	8,0001e-002	
1230	1,1487	9,4146e-003	8,0001e-002	
1231	1,1912	1,0113e-002	8,0001e-002	
1232	1,2337	1,0811e-002	8,0001e-002	
1900	1,0987	0,11739	8,0001e-002	
2749	1,2555	-2,1336e-002	8,0001e-002	
2750	1,213	-2,2034e-002	8,0001e-002	
2751	1,1705	-2,2732e-002	8,0001e-002	
2752	1,128	-2,343e-002	8,0001e-002	
2833	1,2964	-1,7843e-002	8,0001e-002	
2858	1,0434	7,8272e-002	8,0001e-002	
2859	1,0869	-2,1236e-002	8,0001e-002	
2936	1,1275	9,0656e-003	8,0001e-002	
2937	1,17	9,7636e-003	8,0001e-002	
2938	1,2125	1,0462e-002	8,0001e-002	
2939	1,255	1,116e-002	8,0001e-002	
1079	2,6288	-1,0777e-002	6,1265e-002	
1080	2,5935	-1,1358e-002	4,0843e-002	
1081	2,5581	-1,1939e-002	2,0422e-002	
1082	2,6288	-1,0777e-002	3,0632e-002	
1897	2,6288	-1,0777e-002	2,05e-002	
2821	2,5404	-1,2229e-002	1,0211e-002	
2822	2,5316	-1,2375e-002	5,1054e-003	
4854	2,6112	-1,1068e-002	1,3874e-002	
4860	2,6145	-1,1014e-002	3,6693e-002	
7730	2,6288	-1,0777e-002	4,5948e-002	
1233	2,6299	-4,7597e-003	-6,8001e-002	
1234	2,6299	-4,138e-003	-7,0659e-002	
1235	2,5949	-5,3336e-003	-6,8001e-002	
1236	2,658	6,5926e-003	-6,2001e-002	
1237	2,722	6,5926e-003	-6,2001e-002	
1238	2,674	-2,112e-002	-6,2001e-002	
1239	2,706	-2,112e-002	-6,2001e-002	
1240	2,722	6,5926e-003	-6,9001e-002	
1241	2,658	6,5926e-003	-6,9001e-002	
1242	2,706	-2,112e-002	-6,9001e-002	
1243	2,674	-2,112e-002	-6,9001e-002	
1244	2,674	3,4305e-002	-6,9001e-002	
1245	2,706	3,4305e-002	-6,9001e-002	
1246	2,706	3,4305e-002	-6,2001e-002	
1247	2,674	3,4305e-002	-6,2001e-002	
1248	2,518	6,1005e-002	-6,2001e-002	
1249	2,56	8,4093e-002	-6,2001e-002	
1250	2,88	6,7593e-002	-6,2001e-002	
1251	2,88	6,7593e-002	-6,9001e-002	
1252	2,895	6,7593e-002	-6,9001e-002	
1253	2,895	6,7593e-002	-6,2001e-002	
1254	2,88	-2,4407e-002	-6,2001e-002	
1255	2,8402	-1,4073e-003	-6,2001e-002	
1256	2,8402	4,4592e-002	-6,2001e-002	
1257	2,88	-2,4407e-002	-6,9001e-002	
1258	2,8402	-1,4073e-003	-6,9001e-002	
1259	2,8402	4,4592e-002	-6,9001e-002	
1260	2,895	-2,4407e-002	-6,2001e-002	
1261	2,895	-2,4407e-002	-6,9001e-002	
1262	2,518	1,718e-002	-6,2001e-002	
1263	2,505	3,9093e-002	-6,2001e-002	
1264	2,727	6,5926e-003	-7,4001e-002	
1265	2,653	6,5926e-003	-7,4001e-002	
1266	2,6715	-2,545e-002	-7,4001e-002	
1267	2,7085	-2,545e-002	-7,4001e-002	
1268	2,7085	3,8635e-002	-7,4001e-002	
1269	2,6715	3,8635e-002	-7,4001e-002	
1270	2,63	-1,6907e-002	-7,4001e-002	
1271	2,6	-1,6907e-002	-7,4001e-002	
1272	2,6	-1,6907e-002	-6,2001e-002	
1273	2,63	-1,6907e-002	-6,2001e-002	
1274	2,6	-2,2907e-002	-7,4001e-002	
1275	2,6	-2,2907e-002	-6,2001e-002	
1276	2,69	-3,5407e-002	-7,4001e-002	
1277	2,645	-2,9157e-002	-7,4001e-002	
1278	2,69	-3,5407e-002	-6,2001e-002	
1279	2,645	-2,9157e-002	-6,2001e-002	
1280	2,8886	-3,5407e-002	-7,4001e-002	
1281	2,7397	-3,5407e-002	-7,4001e-002	
1282	2,7893	-3,5407e-002	-7,4001e-002	
1283	2,839	-3,5407e-002	-7,4001e-002	
1284	2,8886	-3,5407e-002	-6,2001e-002	
1285	2,7397	-3,5407e-002	-6,2001e-002	
1286	2,7893	-3,5407e-002	-6,2001e-002	
1287	2,839	-3,5407e-002	-6,2001e-002	
1288	2,8921	-2,9407e-002	-7,4001e-002	
1289	2,88	-2,9407e-002	-7,4001e-002	
1290	2,88	7,2593e-002	-7,4001e-002	
1291	2,8439	5,7655e-002	-7,4001e-002	
1292	2,829	2,1593e-002	-7,4001e-002	
1293	2,8439	-1,447e-002	-7,4001e-002	
1294	2,8921	7,2593e-002	-7,4001e-002	
1295	2,8852	8,4593e-002	-7,4001e-002	
1296	2,8852	8,4593e-002	-6,2001e-002	
1297	2,635	0,11609	-7,4001e-002	
1298	2,8435	8,9843e-002	-7,4001e-002	
1299	2,8018	9,5093e-002	-7,4001e-002	
1300	2,7601	0,10034	-7,4001e-002	
1301	2,7184	0,10559	-7,4001e-002	
1302	2,6767	0,11084	-7,4001e-002	
1303	2,635	0,11609	-6,2001e-002	
1304	2,8435	8,9843e-002	-6,2001e-002	
1305	2,8018	9,5093e-002	-6,2001e-002	
1306	2,7601	0,10034	-6,2001e-002	
1307	2,7184	0,10559	-6,2001e-002	
1308	2,6767	0,11084	-6,2001e-002	
1309	2,63	-5,9074e-003	-6,2001e-002	
1310	2,63	0,11109	-7,4001e-002	
1311	2,63	0,11109	-6,2001e-002	
1312	2,63	8,4093e-002	-6,2001e-002	
1313	2,595	8,4093e-002	-6,2001e-002	
1903	2,6705	-3,2698e-002	-7,4001e-002	
2940	2,662	2,2066e-002	-6,9001e-002	
2941	2,69	3,8593e-002	-6,9001e-002	
2942	2,718	2,2066e-002	-6,9001e-002	
2943	2,718	2,2066e-002	-6,2001e-002	
2944	2,69	3,8593e-002	-6,2001e-002	
2945	2,662	2,2066e-002	-6,2001e-002	
2946	2,539	7,2549e-002	-6,2001e-002	
2947	2,8578	-1,8672e-002	-6,2001e-002	
2948	2,834	2,1593e-002	-6,2001e-002	
2949	2,8578	6,1857e-002	-6,2001e-002	
2950	2,8578	-1,8672e-002	-6,9001e-002	
2951	2,834	2,1593e-002	-6,9001e-002	
2952	2,8578	6,1857e-002	-6,9001e-002	
2953	2,7224	2,4484e-002	-7,4001e-002	
2954	2,69	4,3593e-002	-7,4001e-002	
2955	2,6576	2,4484e-002	-7,4001e-002	
2956	2,7645	-3,5407e-002	-7,4001e-002	
2957	2,8142	-3,5407e-002	-7,4001e-002	
2958	2,8638	-3,5407e-002	-7,4001e-002	
2959	2,8762	-3,5407e-002	-7,4001e-002	
2960	2,7645	-3,5407e-002	-6,2001e-002	
2961	2,8142	-3,5407e-002	-6,2001e-002	
2962	2,8638	-3,5407e-002	-6,2001e-002	
2963	2,8918	-2,9907e-002	-6,2001e-002	
2964	2,8612	6,9012e-002	-7,4001e-002	
2965	2,8326	4,0365e-002	-7,4001e-002	
2966	2,8326	2,8197e-003	-7,4001e-002	
2967	2,8612	-2,5827e-002	-7,4001e-002	
2968	2,8852	8,4593e-002	-6,8001e-002	
2969	2,8901	7,6093e-002	-6,2001e-002	
2970	2,8643	8,7218e-002	-7,4001e-002	
2971	2,8748	8,5905e-002	-7,4001e-002	
2972	2,8226	9,2468e-002	-7,4001e-002	
2973	2,7809	9,7718e-002	-7,4001e-002	
2974	2,7392	0,10297	-7,4001e-002	
2975	2,6975	0,10822	-7,4001e-002	
2976	2,8643	8,7218e-002	-6,2001e-002	
2977	2,8748	8,5905e-002	-6,2001e-002	
2978	2,8226	9,2468e-002	-6,2001e-002	
2979	2,7809	9,7718e-002	-6,2001e-002	
2980	2,7392	0,10297	-6,2001e-002	
2981	2,6975	0,10822	-6,2001e-002	
3168	2,801	3,6224e-002	-7,4001e-002	
3169	2,7412	6,2413e-002	-7,4001e-002	
3170	2,7591	2,9778e-002	-7,4001e-002	
3171	2,7095	7,5484e-002	-7,4001e-002	
3172	2,7979	2,2797e-003	-7,4001e-002	
3173	2,7803	6,9738e-002	-7,4001e-002	
3174	2,7625	-8,2672e-003	-7,4001e-002	
3175	2,8177	6,6597e-002	-7,4001e-002	
3176	2,6438	7,7839e-002	-7,4001e-002	
3177	2,676	7,3058e-002	-7,4001e-002	
3178	2,6448	9,8655e-002	-7,4001e-002	
3179	2,653	5,4858e-002	-7,4001e-002	
3212	2,8015	2,2587e-002	-6,2001e-002	
3213	2,7391	6,1204e-002	-6,2001e-002	
3214	2,7567	2,1908e-002	-6,2001e-002	
3215	2,7042	7,2093e-002	-6,2001e-002	
3216	2,6027	4,3273e-002	-6,2001e-002	
3217	2,7879	6,6581e-002	-6,2001e-002	
3218	2,6671	7,8093e-002	-6,2001e-002	
3219	2,566	4,6133e-002	-6,2001e-002	
3220	2,7837	-1,073e-002	-6,2001e-002	
3221	2,6432	3,6985e-002	-6,2001e-002	
4110	2,5749	-3,9056e-003	-7,2244e-002	
4111	2,6097	-3,6954e-003	-7,1847e-002	
4491	2,5572	-4,3958e-003	-6,9978e-002	
4847	2,6185	9,2137e-003	-6,2001e-002	
4866	2,6413	-5,6239e-003	-6,2001e-002	
7398	2,6436	5,1143e-003	-6,2001e-002	
7399	2,6497	1,9548e-002	-6,2001e-002	
7400	2,6375	1,446e-002	-6,2001e-002	
7418	2,6407	-5,3701e-003	-7,4001e-002	
7419	2,6496	-1,3876e-002	-7,4001e-002	
7420	2,6387	-1,5772e-002	-7,4001e-002	
7433	2,63	9,53e-002	-6,8001e-002	
7434	2,63	9,7593e-002	-6,2001e-002	
7435	2,63	0,10344	-6,8001e-002	
7484	2,6298	-4,7606e-003	-6,5001e-002	
7485	2,6124	-5,0467e-003	-6,8001e-002	
7486	2,6124	-5,0475e-003	-6,5001e-002	
7707	2,6344	-8,2029e-003	-6,947e-002	
7708	2,6359	0,10177	-6,8038e-002	
1314	2,6299	-4,7597e-003	6,8001e-002	
1315	2,63	-3,0007e-003	7,2244e-002	
1316	2,5949	-5,3336e-003	6,8001e-002	
1317	2,722	6,5926e-003	6,9001e-002	
1318	2,658	6,5926e-003	6,9001e-002	
1319	2,706	3,4305e-002	6,9001e-002	
1320	2,674	3,4305e-002	6,9001e-002	
1321	2,674	-2,112e-002	6,9001e-002	
1322	2,706	-2,112e-002	6,9001e-002	
1323	2,722	6,5926e-003	6,2001e-002	
1324	2,658	6,5926e-003	6,2001e-002	
1325	2,674	-2,112e-002	6,2001e-002	
1326	2,706	-2,112e-002	6,2001e-002	
1327	2,706	3,4305e-002	6,2001e-002	
1328	2,674	3,4305e-002	6,2001e-002	
1329	2,88	-2,4407e-002	6,9001e-002	
1330	2,88	-2,4407e-002	6,2001e-002	
1331	2,895	-2,4407e-002	6,9001e-002	
1332	2,895	-2,4407e-002	6,2001e-002	
1333	2,88	6,7593e-002	6,9001e-002	
1334	2,8402	4,4592e-002	6,9001e-002	
1335	2,8402	-1,4073e-003	6,9001e-002	
1336	2,88	6,7593e-002	6,2001e-002	
1337	2,8402	-1,4073e-003	6,2001e-002	
1338	2,8402	4,4592e-002	6,2001e-002	
1339	2,895	6,7593e-002	6,9001e-002	
1340	2,895	6,7593e-002	6,2001e-002	
1341	2,56	8,4093e-002	6,2001e-002	
1342	2,518	6,1005e-002	6,2001e-002	
1343	2,653	6,5926e-003	7,4001e-002	
1344	2,727	6,5926e-003	7,4001e-002	
1345	2,7085	-2,545e-002	7,4001e-002	
1346	2,6715	-2,545e-002	7,4001e-002	
1347	2,6715	3,8635e-002	7,4001e-002	
1348	2,7085	3,8635e-002	7,4001e-002	
1349	2,63	-5,9074e-003	6,2001e-002	
1350	2,8852	8,4593e-002	6,2001e-002	
1351	2,635	0,11609	6,2001e-002	
1352	2,8435	8,9843e-002	6,2001e-002	
1353	2,8018	9,5093e-002	6,2001e-002	
1354	2,7601	0,10034	6,2001e-002	
1355	2,7184	0,10559	6,2001e-002	
1356	2,6767	0,11084	6,2001e-002	
1357	2,635	0,11609	7,4001e-002	
1358	2,8852	8,4593e-002	7,4001e-002	
1359	2,8435	8,9843e-002	7,4001e-002	
1360	2,8018	9,5093e-002	7,4001e-002	
1361	2,7601	0,10034	7,4001e-002	
1362	2,7184	0,10559	7,4001e-002	
1363	2,6767	0,11084	7,4001e-002	
1364	2,8921	7,2593e-002	7,4001e-002	
1365	2,88	7,2593e-002	7,4001e-002	
1366	2,88	-2,9407e-002	7,4001e-002	
1367	2,8439	-1,447e-002	7,4001e-002	
1368	2,829	2,1593e-002	7,4001e-002	
1369	2,8439	5,7655e-002	7,4001e-002	
1370	2,8921	-2,9407e-002	7,4001e-002	
1371	2,8886	-3,5407e-002	7,4001e-002	
1372	2,8886	-3,5407e-002	6,2001e-002	
1373	2,69	-3,5407e-002	6,2001e-002	
1374	2,7397	-3,5407e-002	6,2001e-002	
1375	2,7893	-3,5407e-002	6,2001e-002	
1376	2,839	-3,5407e-002	6,2001e-002	
1377	2,69	-3,5407e-002	7,4001e-002	
1378	2,7397	-3,5407e-002	7,4001e-002	
1379	2,7893	-3,5407e-002	7,4001e-002	
1380	2,839	-3,5407e-002	7,4001e-002	
1381	2,6	-2,2907e-002	6,2001e-002	
1382	2,645	-2,9157e-002	6,2001e-002	
1383	2,6	-2,2907e-002	7,4001e-002	
1384	2,645	-2,9157e-002	7,4001e-002	
1385	2,6	-1,6907e-002	6,2001e-002	
1386	2,6	-1,6907e-002	7,4001e-002	
1387	2,63	-1,6907e-002	6,2001e-002	
1388	2,63	-1,6907e-002	7,4001e-002	
1389	2,63	8,4093e-002	6,2001e-002	
1390	2,595	8,4093e-002	6,2001e-002	
1391	2,518	1,718e-002	6,2001e-002	
1392	2,505	3,9093e-002	6,2001e-002	
1393	2,63	0,11109	6,2001e-002	
1394	2,63	0,11109	7,4001e-002	
1902	2,6705	-3,2698e-002	7,4001e-002	
2982	2,718	2,2066e-002	6,9001e-002	
2983	2,69	3,8593e-002	6,9001e-002	
2984	2,662	2,2066e-002	6,9001e-002	
2985	2,718	2,2066e-002	6,2001e-002	
2986	2,69	3,8593e-002	6,2001e-002	
2987	2,662	2,2066e-002	6,2001e-002	
2988	2,8578	6,1857e-002	6,9001e-002	
2989	2,834	2,1593e-002	6,9001e-002	
2990	2,8578	-1,8672e-002	6,9001e-002	
2991	2,8578	-1,8672e-002	6,2001e-002	
2992	2,834	2,1593e-002	6,2001e-002	
2993	2,8578	6,1857e-002	6,2001e-002	
2994	2,539	7,2549e-002	6,2001e-002	
2995	2,6576	2,4484e-002	7,4001e-002	
2996	2,69	4,3593e-002	7,4001e-002	
2997	2,7224	2,4484e-002	7,4001e-002	
2998	2,8643	8,7218e-002	6,2001e-002	
2999	2,8226	9,2468e-002	6,2001e-002	
3000	2,7809	9,7718e-002	6,2001e-002	
3001	2,7392	0,10297	6,2001e-002	
3002	2,6975	0,10822	6,2001e-002	
3003	2,8643	8,7218e-002	7,4001e-002	
3004	2,8226	9,2468e-002	7,4001e-002	
3005	2,7809	9,7718e-002	7,4001e-002	
3006	2,7392	0,10297	7,4001e-002	
3007	2,6975	0,10822	7,4001e-002	
3008	2,8852	8,4593e-002	6,8001e-002	
3009	2,8901	7,6093e-002	6,2001e-002	
3010	2,8612	-2,5827e-002	7,4001e-002	
3011	2,8326	2,8197e-003	7,4001e-002	
3012	2,8326	4,0365e-002	7,4001e-002	
3013	2,8612	6,9012e-002	7,4001e-002	
3014	2,8918	-2,9907e-002	6,2001e-002	
3015	2,7645	-3,5407e-002	6,2001e-002	
3016	2,8142	-3,5407e-002	6,2001e-002	
3017	2,8638	-3,5407e-002	6,2001e-002	
3018	2,8762	-3,5407e-002	6,2001e-002	
3019	2,7645	-3,5407e-002	7,4001e-002	
3020	2,8142	-3,5407e-002	7,4001e-002	
3021	2,8638	-3,5407e-002	7,4001e-002	
3022	2,8762	-3,5407e-002	7,4001e-002	
3158	2,7591	2,9778e-002	7,4001e-002	
3159	2,7788	6,6627e-002	7,4001e-002	
3160	2,7397	6,2641e-002	7,4001e-002	
3161	2,7973	2,7104e-002	7,4001e-002	
3162	2,7095	7,5651e-002	7,4001e-002	
3163	2,7775	-9,5944e-003	7,4001e-002	
3164	2,8065	5,14e-002	7,4001e-002	
3165	2,647	8,4362e-002	7,4001e-002	
3166	2,68	7,267e-002	7,4001e-002	
3167	2,6411	-3,2878e-003	7,4001e-002	
3201	2,8015	2,2587e-002	6,2001e-002	
3202	2,7391	6,1204e-002	6,2001e-002	
3203	2,7567	2,1908e-002	6,2001e-002	
3204	2,7042	7,2093e-002	6,2001e-002	
3205	2,7879	6,6581e-002	6,2001e-002	
3206	2,6705	7,3268e-002	6,2001e-002	
3207	2,5725	4,0809e-002	6,2001e-002	
3208	2,7837	-1,073e-002	6,2001e-002	
3209	2,6357	4,7636e-002	6,2001e-002	
3210	2,6235	1,9648e-002	6,2001e-002	
3211	2,6454	9,883e-002	6,2001e-002	
4108	2,6097	-3,0079e-003	7,2546e-002	
4109	2,5781	-4,0238e-003	7,2066e-002	
4490	2,5572	-4,3958e-003	6,9978e-002	
4864	2,6178	-4,9578e-003	6,4805e-002	
4867	2,6409	-5,7407e-003	6,2001e-002	
7421	2,6286	6,0671e-003	6,2001e-002	
7422	2,6427	1,1744e-002	6,2001e-002	
7423	2,6408	2,8543e-003	6,2001e-002	
7436	2,63	0,1022	6,8001e-002	
7437	2,63	9,7593e-002	6,2001e-002	
7438	2,63	9,5221e-002	6,8001e-002	
7495	2,6124	-5,0467e-003	6,8001e-002	
7496	2,6037	-4,768e-003	7,021e-002	
7497	2,6212	-4,481e-003	7,021e-002	
7709	2,6285	5,8051e-004	6,5868e-002	
7710	2,5792	6,0969e-003	6,784e-002	
7711	2,6303	-3,2678e-003	6,4297e-002	
7712	2,6336	-3,7346e-003	6,4712e-002	
1395	2,6289	0,10725	-6,1396e-002	
1396	2,6296	0,11021	-6,15e-002	
1397	2,6296	0,11021	6,15e-002	
1398	2,6296	0,11021	-2,05e-002	
1399	2,6296	0,11021	1,5488e-002	
1400	2,5226	0,112	2,e-015	
1401	2,5581	0,11142	-2,0465e-002	
1402	2,5935	0,11084	-4,0931e-002	
1403	2,5935	0,11084	4,0931e-002	
1404	2,5581	0,11142	2,0465e-002	
1405	2,6289	0,10725	6,1396e-002	
1406	2,8913	8,0672e-002	-6,15e-002	
1407	2,6732	0,10529	-6,15e-002	
1408	2,7168	0,10037	-6,15e-002	
1409	2,7604	9,5442e-002	-6,15e-002	
1410	2,804	9,0519e-002	-6,15e-002	
1411	2,8476	8,5595e-002	-6,15e-002	
1412	2,8913	8,0672e-002	6,15e-002	
1413	2,8476	8,5595e-002	6,15e-002	
1414	2,804	9,0519e-002	6,15e-002	
1415	2,7604	9,5442e-002	6,15e-002	
1416	2,7168	0,10037	6,15e-002	
1417	2,6732	0,10529	6,15e-002	
1418	2,8913	8,0672e-002	-2,05e-002	
1419	2,8913	8,0672e-002	2,05e-002	
1420	2,8906	7,471e-002	6,15e-002	
1421	2,8471	7,9616e-002	6,15e-002	
1422	2,8037	8,4521e-002	6,15e-002	
1423	2,7602	8,9427e-002	6,15e-002	
1424	2,7168	9,4333e-002	6,15e-002	
1425	2,6697	9,9647e-002	6,15e-002	
1426	2,8906	7,471e-002	-6,15e-002	
1427	2,8906	7,471e-002	-2,05e-002	
1428	2,8906	7,471e-002	2,05e-002	
1429	2,6733	9,9238e-002	-6,15e-002	
1430	2,7168	9,4333e-002	-6,15e-002	
1431	2,7602	8,9427e-002	-6,15e-002	
1432	2,8037	8,4521e-002	-6,15e-002	
1433	2,8471	7,9616e-002	-6,15e-002	
3023	2,5404	0,11171	-1,0233e-002	
3024	2,5315	0,11185	-5,1164e-003	
3025	2,5404	0,11171	1,0233e-002	
3026	2,5315	0,11185	5,1164e-003	
3027	2,7386	9,7904e-002	-6,15e-002	
3028	2,7822	9,298e-002	-6,15e-002	
3029	2,8258	8,8057e-002	-6,15e-002	
3030	2,8694	8,3134e-002	-6,15e-002	
3031	2,8803	8,1903e-002	-6,15e-002	
3032	2,8694	8,3134e-002	6,15e-002	
